Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Beetle,Adultcumulative
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,15,0,0,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,1,0,0,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,2,0,2,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,3,0,7,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,4,0,1,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,5,0,1,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,6,0,1,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,7,0,0,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,8,0,0,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,9,0,2,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,10,0,5,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,11,0,5,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,12,0,1,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,13,0,5,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,14,0,0,0,
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,15,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,1,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,2,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,3,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,4,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,5,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,6,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,7,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,8,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,9,0,0,0,
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,10,0,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,1,43,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,2,48,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,3,12,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,4,56,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,5,95,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,6,37,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,7,36,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,8,31,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,9,13,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,10,21,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,11,34,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,12,67,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,13,17,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,14,82,0,0,
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,15,55,0,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,1,4,0,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,2,5,0,3,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,3,9,0,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,4,4,1,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,5,5,2,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,6,0,0,1,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,7,1,0,2,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,8,0,0,1,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,9,9,4,1,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,10,2,0,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,11,9,0,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,12,7,0,1,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,13,6,2,0,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,14,10,9,1,
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,15,6,2,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,1,8,12,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,2,3,7,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,3,0,9,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,5,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,5,1,25,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,6,1,11,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,7,7,9,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,8,1,4,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,9,2,36,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,10,1,0,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,11,2,39,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,12,1,33,0,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,13,3,32,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,14,3,11,1,
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,15,1,12,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,1,0,5,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,2,0,3,1,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,3,1,7,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,5,1,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,5,0,5,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,6,0,1,1,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,7,0,0,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,8,0,1,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,9,0,3,1,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,10,0,5,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,11,0,9,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,12,0,7,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,13,0,5,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,14,0,8,0,
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,15,0,4,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,1,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,2,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,3,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,5,0,1,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,6,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,7,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,8,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,9,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,10,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,11,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,12,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,13,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,14,0,0,0,
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,15,0,0,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,1,13,1,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,2,34,2,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,3,25,0,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,4,14,0,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,5,33,1,1,
19-May-17,19-May-17,NoOil,2017,NoOil2017,6,38,2,0,
19-May-17,19-May-17,NoOil,2017,NoOil2017,7,27,1,1,
19-May-17,19-May-17,NoOil,2017,NoOil2017,8,25,4,1,
19-May-17,19-May-17,NoOil,2017,NoOil2017,9,33,9,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,1,7,8,1,
22-May-17,22-May-17,NoOil,2017,NoOil2017,2,8,7,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,3,9,12,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,4,17,21,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,5,17,33,1,
22-May-17,22-May-17,NoOil,2017,NoOil2017,6,11,25,1,
22-May-17,22-May-17,NoOil,2017,NoOil2017,7,9,19,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,8,9,8,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,9,12,13,0,
22-May-17,22-May-17,NoOil,2017,NoOil2017,10,8,1,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,1,0,8,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,2,0,9,2,
28-May-17,28-May-17,NoOil,2017,NoOil2017,3,0,5,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,4,0,19,1,
28-May-17,28-May-17,NoOil,2017,NoOil2017,5,0,8,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,6,1,47,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,7,0,58,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,8,1,60,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,9,0,34,0,
28-May-17,28-May-17,NoOil,2017,NoOil2017,10,3,78,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,1,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,2,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,3,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,4,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,5,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,6,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,7,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,8,0,0,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,9,0,1,0,
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,10,0,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,1,0,0,0,0
17-May-17,17-May-17,Oil,2017,Oil2017,2,17,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,3,7,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,4,4,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,5,12,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,6,12,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,7,8,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,8,15,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,9,14,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,10,12,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,11,5,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,12,14,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,13,5,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,14,9,0,0,
17-May-17,17-May-17,Oil,2017,Oil2017,15,5,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,1,4,0,0,0
19-May-17,19-May-17,Oil,2017,Oil2017,2,0,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,3,4,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,4,5,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,5,1,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,6,3,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,7,4,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,8,7,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,9,5,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,10,3,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,11,4,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,12,0,0,1,
19-May-17,19-May-17,Oil,2017,Oil2017,13,1,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,14,3,0,0,
19-May-17,19-May-17,Oil,2017,Oil2017,15,4,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,1,4,0,0,0
22-May-17,22-May-17,Oil,2017,Oil2017,2,1,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,3,2,2,1,
22-May-17,22-May-17,Oil,2017,Oil2017,4,1,1,0,
22-May-17,22-May-17,Oil,2017,Oil2017,5,2,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,6,0,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,7,0,2,0,
22-May-17,22-May-17,Oil,2017,Oil2017,8,2,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,9,3,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,10,2,2,0,
22-May-17,22-May-17,Oil,2017,Oil2017,11,2,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,12,2,2,0,
22-May-17,22-May-17,Oil,2017,Oil2017,13,2,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,14,0,0,0,
22-May-17,22-May-17,Oil,2017,Oil2017,15,2,0,0,
25-May-17,25-May-17,Oil,2017,Oil2017,1,2,2,2,0
25-May-17,25-May-17,Oil,2017,Oil2017,2,1,6,1,
25-May-17,25-May-17,Oil,2017,Oil2017,3,2,11,0,
25-May-17,25-May-17,Oil,2017,Oil2017,4,2,5,0,
25-May-17,25-May-17,Oil,2017,Oil2017,5,2,2,0,
25-May-17,25-May-17,Oil,2017,Oil2017,6,2,1,0,
25-May-17,25-May-17,Oil,2017,Oil2017,7,2,3,0,
25-May-17,25-May-17,Oil,2017,Oil2017,8,0,8,0,
25-May-17,25-May-17,Oil,2017,Oil2017,9,1,8,0,
25-May-17,25-May-17,Oil,2017,Oil2017,10,0,2,0,
25-May-17,25-May-17,Oil,2017,Oil2017,11,4,5,0,
25-May-17,25-May-17,Oil,2017,Oil2017,12,3,2,0,
25-May-17,25-May-17,Oil,2017,Oil2017,13,6,20,0,
25-May-17,25-May-17,Oil,2017,Oil2017,14,0,0,0,
25-May-17,25-May-17,Oil,2017,Oil2017,15,1,10,0,
28-May-17,28-May-17,Oil,2017,Oil2017,1,0,0,0,0
28-May-17,28-May-17,Oil,2017,Oil2017,2,0,4,0,
28-May-17,28-May-17,Oil,2017,Oil2017,3,0,5,0,
28-May-17,28-May-17,Oil,2017,Oil2017,4,0,5,0,
28-May-17,28-May-17,Oil,2017,Oil2017,5,0,16,0,
28-May-17,28-May-17,Oil,2017,Oil2017,6,0,3,0,
28-May-17,28-May-17,Oil,2017,Oil2017,7,0,0,0,
28-May-17,28-May-17,Oil,2017,Oil2017,8,0,1,0,
28-May-17,28-May-17,Oil,2017,Oil2017,9,0,3,0,
28-May-17,28-May-17,Oil,2017,Oil2017,10,0,2,0,
28-May-17,28-May-17,Oil,2017,Oil2017,11,0,0,0,
28-May-17,28-May-17,Oil,2017,Oil2017,12,0,3,0,
28-May-17,28-May-17,Oil,2017,Oil2017,13,0,2,2,
28-May-17,28-May-17,Oil,2017,Oil2017,14,0,3,0,
28-May-17,28-May-17,Oil,2017,Oil2017,15,0,1,0,
30-May-17,30-May-17,Oil,2017,Oil2017,1,,,,17.33
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,1,0,1,0,58.33
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,2,0,1,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,3,0,0,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,4,0,0,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,5,0,0,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,6,0,0,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,7,0,0,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,8,0,2,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,9,0,4,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,10,0,3,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,11,0,5,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,12,0,4,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,13,0,3,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,14,0,1,0,
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,15,0,2,0,
2-Jun-17,2-Jun-17,Oil,2017,Oil2017,1,,,,121
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,1,0,0,0,138.33
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,2,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,3,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,4,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,5,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,6,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,7,0,1,1,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,8,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,9,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,10,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,11,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,12,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,13,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,14,0,0,0,
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,15,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,1,0,0,0,138.33
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,2,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,3,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,4,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,5,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,6,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,7,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,8,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,9,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,10,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,11,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,12,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,13,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,14,0,0,0,
8-Jun-17,8-Jun-17,Oil,2017,Oil2017,15,0,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,1,30,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,2,43,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,3,91,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,4,98,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,5,22,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,6,36,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,7,19,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,8,95,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,9,25,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,10,66,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,11,3,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,12,17,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,13,12,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,14,7,0,0,
17-May-17,17-May-17,SBS,2017,SBS2017,15,9,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,1,6,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,2,5,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,3,6,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,4,5,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,5,0,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,6,2,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,7,1,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,8,0,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,9,5,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,10,6,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,11,1,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,12,2,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,13,3,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,14,1,0,0,
22-May-17,22-May-17,SBS,2017,SBS2017,15,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,1,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,2,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,3,3,0,1,
28-May-17,28-May-17,SBS,2017,SBS2017,4,0,0,1,
28-May-17,28-May-17,SBS,2017,SBS2017,5,0,0,1,
28-May-17,28-May-17,SBS,2017,SBS2017,6,3,0,3,
28-May-17,28-May-17,SBS,2017,SBS2017,7,3,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,8,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,9,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,10,0,0,1,
28-May-17,28-May-17,SBS,2017,SBS2017,11,4,0,1,
28-May-17,28-May-17,SBS,2017,SBS2017,12,6,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,13,5,0,2,
28-May-17,28-May-17,SBS,2017,SBS2017,14,0,0,0,
28-May-17,28-May-17,SBS,2017,SBS2017,15,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,1,0,0,1,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,2,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,3,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,4,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,5,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,6,0,1,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,7,0,4,1,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,8,0,0,1,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,9,0,1,1,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,10,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,11,0,0,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,12,0,0,1,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,13,0,1,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,14,3,5,0,
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,15,0,1,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,1,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,2,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,3,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,4,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,5,0,0,1,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,6,0,0,2,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,7,0,0,1,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,8,0,0,1,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,9,0,0,1,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,10,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,11,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,12,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,13,0,0,1,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,14,0,0,0,
11-Jun-17,11-Jun-17,SBS,2017,SBS2017,15,0,2,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,1,11,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,2,11,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,3,10,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,4,0,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,5,5,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,6,3,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,7,1,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,8,2,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,9,1,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,10,2,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,11,2,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,12,1,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,13,1,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,14,5,0,0,
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,15,21,0,0,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,1,0,0,0,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,2,5,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,3,0,0,2,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,4,4,0,3,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,5,0,0,0,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,6,1,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,7,4,0,0,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,8,5,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,9,0,0,8,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,10,0,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,11,0,0,2,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,12,1,0,1,
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,13,2,1,5,
