,Site,Year,SiteYear,Date,Time,DateTime,Temp,Type,FirstEmergence,PeakEmergence
17955,East,2011,East2011,6/22/2011,11:00,6/22/2011 11:00,12,Water,After,After
17956,East,2011,East2011,6/22/2011,12:00,6/22/2011 12:00,13,Water,After,After
17957,East,2011,East2011,6/22/2011,13:00,6/22/2011 13:00,14,Water,After,After
17958,East,2011,East2011,6/22/2011,14:00,6/22/2011 14:00,15,Water,After,After
17959,East,2011,East2011,6/22/2011,15:00,6/22/2011 15:00,16,Water,After,After
17960,East,2011,East2011,6/22/2011,16:00,6/22/2011 16:00,16.5,Water,After,After
17961,East,2011,East2011,6/22/2011,17:00,6/22/2011 17:00,16.5,Water,After,After
17962,East,2011,East2011,6/22/2011,18:00,6/22/2011 18:00,16.5,Water,After,After
17963,East,2011,East2011,6/22/2011,19:00,6/22/2011 19:00,16.5,Water,After,After
17964,East,2011,East2011,6/22/2011,20:00,6/22/2011 20:00,15.5,Water,After,After
17965,East,2011,East2011,6/22/2011,21:00,6/22/2011 21:00,14,Water,After,After
17966,East,2011,East2011,6/22/2011,22:00,6/22/2011 22:00,12.5,Water,After,After
17967,East,2011,East2011,6/22/2011,23:00,6/22/2011 23:00,11.5,Water,After,After
17968,East,2011,East2011,6/23/2011,0:00,6/23/2011 0:00,10.5,Water,After,After
17969,East,2011,East2011,6/23/2011,1:00,6/23/2011 1:00,9.5,Water,After,After
17970,East,2011,East2011,6/23/2011,2:00,6/23/2011 2:00,8.5,Water,After,After
17971,East,2011,East2011,6/23/2011,3:00,6/23/2011 3:00,8,Water,After,After
17972,East,2011,East2011,6/23/2011,4:00,6/23/2011 4:00,7,Water,After,After
17973,East,2011,East2011,6/23/2011,5:00,6/23/2011 5:00,6.5,Water,After,After
17974,East,2011,East2011,6/23/2011,6:00,6/23/2011 6:00,7,Water,After,After
17975,East,2011,East2011,6/23/2011,7:00,6/23/2011 7:00,7.5,Water,After,After
17976,East,2011,East2011,6/23/2011,8:00,6/23/2011 8:00,8.5,Water,After,After
17977,East,2011,East2011,6/23/2011,9:00,6/23/2011 9:00,9.5,Water,After,After
17978,East,2011,East2011,6/23/2011,10:00,6/23/2011 10:00,11,Water,After,After
17979,East,2011,East2011,6/23/2011,11:00,6/23/2011 11:00,12,Water,After,After
17980,East,2012,East2012,5/8/2012,18:00,5/8/2012 18:00,3.5,Water,Before,Before
17981,East,2012,East2012,5/8/2012,19:00,5/8/2012 19:00,3,Water,Before,Before
17982,East,2012,East2012,5/8/2012,20:00,5/8/2012 20:00,2,Water,Before,Before
17983,East,2012,East2012,5/8/2012,21:00,5/8/2012 21:00,1.5,Water,Before,Before
17984,East,2012,East2012,5/8/2012,22:00,5/8/2012 22:00,1.5,Water,Before,Before
17985,East,2012,East2012,5/8/2012,23:00,5/8/2012 23:00,1,Water,Before,Before
17986,East,2012,East2012,5/9/2012,0:00,5/9/2012 0:00,0.5,Water,Before,Before
17987,East,2012,East2012,5/9/2012,1:00,5/9/2012 1:00,0.5,Water,Before,Before
17988,East,2012,East2012,5/9/2012,2:00,5/9/2012 2:00,0.5,Water,Before,Before
17989,East,2012,East2012,5/9/2012,3:00,5/9/2012 3:00,0,Water,Before,Before
17990,East,2012,East2012,5/9/2012,4:00,5/9/2012 4:00,0,Water,Before,Before
17991,East,2012,East2012,5/9/2012,5:00,5/9/2012 5:00,0,Water,Before,Before
17992,East,2012,East2012,5/9/2012,6:00,5/9/2012 6:00,0,Water,Before,Before
17993,East,2012,East2012,5/9/2012,7:00,5/9/2012 7:00,0.5,Water,Before,Before
17994,East,2012,East2012,5/9/2012,8:00,5/9/2012 8:00,0.5,Water,Before,Before
17995,East,2012,East2012,5/9/2012,9:00,5/9/2012 9:00,1,Water,Before,Before
17996,East,2012,East2012,5/9/2012,10:00,5/9/2012 10:00,1,Water,Before,Before
17997,East,2012,East2012,5/9/2012,11:00,5/9/2012 11:00,1.5,Water,Before,Before
17998,East,2012,East2012,5/9/2012,12:00,5/9/2012 12:00,1.5,Water,Before,Before
17999,East,2012,East2012,5/9/2012,13:00,5/9/2012 13:00,2,Water,Before,Before
18000,East,2012,East2012,5/9/2012,14:00,5/9/2012 14:00,2,Water,Before,Before
18001,East,2012,East2012,5/9/2012,15:00,5/9/2012 15:00,2,Water,Before,Before
18002,East,2012,East2012,5/9/2012,16:00,5/9/2012 16:00,2,Water,Before,Before
18003,East,2012,East2012,5/9/2012,17:00,5/9/2012 17:00,2,Water,Before,Before
18004,East,2012,East2012,5/9/2012,18:00,5/9/2012 18:00,2,Water,Before,Before
18005,East,2012,East2012,5/9/2012,19:00,5/9/2012 19:00,2,Water,Before,Before
18006,East,2012,East2012,5/9/2012,20:00,5/9/2012 20:00,1.5,Water,Before,Before
18007,East,2012,East2012,5/9/2012,21:00,5/9/2012 21:00,1.5,Water,Before,Before
18008,East,2012,East2012,5/9/2012,22:00,5/9/2012 22:00,1,Water,Before,Before
18009,East,2012,East2012,5/9/2012,23:00,5/9/2012 23:00,1,Water,Before,Before
18010,East,2012,East2012,5/10/2012,0:00,5/10/2012 0:00,1,Water,Before,Before
18011,East,2012,East2012,5/10/2012,1:00,5/10/2012 1:00,1,Water,Before,Before
18012,East,2012,East2012,5/10/2012,2:00,5/10/2012 2:00,0.5,Water,Before,Before
18013,East,2012,East2012,5/10/2012,3:00,5/10/2012 3:00,0.5,Water,Before,Before
18014,East,2012,East2012,5/10/2012,4:00,5/10/2012 4:00,0.5,Water,Before,Before
18015,East,2012,East2012,5/10/2012,5:00,5/10/2012 5:00,0.5,Water,Before,Before
18016,East,2012,East2012,5/10/2012,6:00,5/10/2012 6:00,0.5,Water,Before,Before
18017,East,2012,East2012,5/10/2012,7:00,5/10/2012 7:00,0.5,Water,Before,Before
18018,East,2012,East2012,5/10/2012,8:00,5/10/2012 8:00,1,Water,Before,Before
18019,East,2012,East2012,5/10/2012,9:00,5/10/2012 9:00,1.5,Water,Before,Before
18020,East,2012,East2012,5/10/2012,10:00,5/10/2012 10:00,2,Water,Before,Before
18021,East,2012,East2012,5/10/2012,11:00,5/10/2012 11:00,3,Water,Before,Before
18022,East,2012,East2012,5/10/2012,12:00,5/10/2012 12:00,3.5,Water,Before,Before
18023,East,2012,East2012,5/10/2012,13:00,5/10/2012 13:00,4,Water,Before,Before
18024,East,2012,East2012,5/10/2012,14:00,5/10/2012 14:00,3.5,Water,Before,Before
18025,East,2012,East2012,5/10/2012,15:00,5/10/2012 15:00,4,Water,Before,Before
18026,East,2012,East2012,5/10/2012,16:00,5/10/2012 16:00,3.5,Water,Before,Before
18027,East,2012,East2012,5/10/2012,17:00,5/10/2012 17:00,3.5,Water,Before,Before
18028,East,2012,East2012,5/10/2012,18:00,5/10/2012 18:00,4,Water,Before,Before
18029,East,2012,East2012,5/10/2012,19:00,5/10/2012 19:00,2.5,Water,Before,Before
18030,East,2012,East2012,5/10/2012,20:00,5/10/2012 20:00,2,Water,Before,Before
18031,East,2012,East2012,5/10/2012,21:00,5/10/2012 21:00,2,Water,Before,Before
18032,East,2012,East2012,5/10/2012,22:00,5/10/2012 22:00,1.5,Water,Before,Before
18033,East,2012,East2012,5/10/2012,23:00,5/10/2012 23:00,1.5,Water,Before,Before
18034,East,2012,East2012,5/11/2012,0:00,5/11/2012 0:00,1,Water,Before,Before
18035,East,2012,East2012,5/11/2012,1:00,5/11/2012 1:00,1,Water,Before,Before
18036,East,2012,East2012,5/11/2012,2:00,5/11/2012 2:00,1,Water,Before,Before
18037,East,2012,East2012,5/11/2012,3:00,5/11/2012 3:00,0.5,Water,Before,Before
18038,East,2012,East2012,5/11/2012,4:00,5/11/2012 4:00,0.5,Water,Before,Before
18039,East,2012,East2012,5/11/2012,5:00,5/11/2012 5:00,0.5,Water,Before,Before
18040,East,2012,East2012,5/11/2012,6:00,5/11/2012 6:00,0.5,Water,Before,Before
18041,East,2012,East2012,5/11/2012,7:00,5/11/2012 7:00,1,Water,Before,Before
18042,East,2012,East2012,5/11/2012,8:00,5/11/2012 8:00,1,Water,Before,Before
18043,East,2012,East2012,5/11/2012,9:00,5/11/2012 9:00,1.5,Water,Before,Before
18044,East,2012,East2012,5/11/2012,10:00,5/11/2012 10:00,2,Water,Before,Before
18045,East,2012,East2012,5/11/2012,11:00,5/11/2012 11:00,3,Water,Before,Before
18046,East,2012,East2012,5/11/2012,12:00,5/11/2012 12:00,4,Water,Before,Before
18047,East,2012,East2012,5/11/2012,13:00,5/11/2012 13:00,5.5,Water,Before,Before
18048,East,2012,East2012,5/11/2012,14:00,5/11/2012 14:00,4,Water,Before,Before
18049,East,2012,East2012,5/11/2012,15:00,5/11/2012 15:00,4.5,Water,Before,Before
18050,East,2012,East2012,5/11/2012,16:00,5/11/2012 16:00,4,Water,Before,Before
18051,East,2012,East2012,5/11/2012,17:00,5/11/2012 17:00,3.5,Water,Before,Before
18052,East,2012,East2012,5/11/2012,18:00,5/11/2012 18:00,3.5,Water,Before,Before
18053,East,2012,East2012,5/11/2012,19:00,5/11/2012 19:00,2.5,Water,Before,Before
18054,East,2012,East2012,5/11/2012,20:00,5/11/2012 20:00,2,Water,Before,Before
18055,East,2012,East2012,5/11/2012,21:00,5/11/2012 21:00,2,Water,Before,Before
18056,East,2012,East2012,5/11/2012,22:00,5/11/2012 22:00,2,Water,Before,Before
18057,East,2012,East2012,5/11/2012,23:00,5/11/2012 23:00,1.5,Water,Before,Before
18058,East,2012,East2012,5/12/2012,0:00,5/12/2012 0:00,1.5,Water,Before,Before
18059,East,2012,East2012,5/12/2012,1:00,5/12/2012 1:00,1,Water,Before,Before
18060,East,2012,East2012,5/12/2012,2:00,5/12/2012 2:00,1,Water,Before,Before
18061,East,2012,East2012,5/12/2012,3:00,5/12/2012 3:00,1,Water,Before,Before
18062,East,2012,East2012,5/12/2012,4:00,5/12/2012 4:00,1,Water,Before,Before
18063,East,2012,East2012,5/12/2012,5:00,5/12/2012 5:00,1,Water,Before,Before
18064,East,2012,East2012,5/12/2012,6:00,5/12/2012 6:00,0.5,Water,Before,Before
18065,East,2012,East2012,5/12/2012,7:00,5/12/2012 7:00,0.5,Water,Before,Before
18066,East,2012,East2012,5/12/2012,8:00,5/12/2012 8:00,1,Water,Before,Before
18067,East,2012,East2012,5/12/2012,9:00,5/12/2012 9:00,1,Water,Before,Before
18068,East,2012,East2012,5/12/2012,10:00,5/12/2012 10:00,1.5,Water,Before,Before
18069,East,2012,East2012,5/12/2012,11:00,5/12/2012 11:00,2,Water,Before,Before
18070,East,2012,East2012,5/12/2012,12:00,5/12/2012 12:00,2.5,Water,Before,Before
18071,East,2012,East2012,5/12/2012,13:00,5/12/2012 13:00,2.5,Water,Before,Before
18072,East,2012,East2012,5/12/2012,14:00,5/12/2012 14:00,2.5,Water,Before,Before
18073,East,2012,East2012,5/12/2012,15:00,5/12/2012 15:00,2,Water,Before,Before
18074,East,2012,East2012,5/12/2012,16:00,5/12/2012 16:00,2.5,Water,Before,Before
18075,East,2012,East2012,5/12/2012,17:00,5/12/2012 17:00,1,Water,Before,Before
18076,East,2012,East2012,5/12/2012,18:00,5/12/2012 18:00,1.5,Water,Before,Before
18077,East,2012,East2012,5/12/2012,19:00,5/12/2012 19:00,1.5,Water,Before,Before
18078,East,2012,East2012,5/12/2012,20:00,5/12/2012 20:00,1.5,Water,Before,Before
18079,East,2012,East2012,5/12/2012,21:00,5/12/2012 21:00,1,Water,Before,Before
18080,East,2012,East2012,5/12/2012,22:00,5/12/2012 22:00,1,Water,Before,Before
18081,East,2012,East2012,5/12/2012,23:00,5/12/2012 23:00,0.5,Water,Before,Before
18082,East,2012,East2012,5/13/2012,0:00,5/13/2012 0:00,0.5,Water,Before,Before
18083,East,2012,East2012,5/13/2012,1:00,5/13/2012 1:00,0.5,Water,Before,Before
18084,East,2012,East2012,5/13/2012,2:00,5/13/2012 2:00,0.5,Water,Before,Before
18085,East,2012,East2012,5/13/2012,3:00,5/13/2012 3:00,0.5,Water,Before,Before
18086,East,2012,East2012,5/13/2012,4:00,5/13/2012 4:00,0,Water,Before,Before
18087,East,2012,East2012,5/13/2012,5:00,5/13/2012 5:00,0,Water,Before,Before
18088,East,2012,East2012,5/13/2012,6:00,5/13/2012 6:00,0.5,Water,Before,Before
18089,East,2012,East2012,5/13/2012,7:00,5/13/2012 7:00,0.5,Water,Before,Before
18090,East,2012,East2012,5/13/2012,8:00,5/13/2012 8:00,1,Water,Before,Before
18091,East,2012,East2012,5/13/2012,9:00,5/13/2012 9:00,2,Water,Before,Before
18092,East,2012,East2012,5/13/2012,10:00,5/13/2012 10:00,3,Water,Before,Before
18093,East,2012,East2012,5/13/2012,11:00,5/13/2012 11:00,5,Water,Before,Before
18094,East,2012,East2012,5/13/2012,12:00,5/13/2012 12:00,5.5,Water,Before,Before
18095,East,2012,East2012,5/13/2012,13:00,5/13/2012 13:00,6,Water,Before,Before
18096,East,2012,East2012,5/13/2012,14:00,5/13/2012 14:00,6,Water,Before,Before
18097,East,2012,East2012,5/13/2012,15:00,5/13/2012 15:00,7,Water,Before,Before
18098,East,2012,East2012,5/13/2012,16:00,5/13/2012 16:00,7,Water,Before,Before
18099,East,2012,East2012,5/13/2012,17:00,5/13/2012 17:00,6.5,Water,Before,Before
18100,East,2012,East2012,5/13/2012,18:00,5/13/2012 18:00,5.5,Water,Before,Before
18101,East,2012,East2012,5/13/2012,19:00,5/13/2012 19:00,5,Water,Before,Before
18102,East,2012,East2012,5/13/2012,20:00,5/13/2012 20:00,2.5,Water,Before,Before
18103,East,2012,East2012,5/13/2012,21:00,5/13/2012 21:00,2,Water,Before,Before
18104,East,2012,East2012,5/13/2012,22:00,5/13/2012 22:00,1.5,Water,Before,Before
18105,East,2012,East2012,5/13/2012,23:00,5/13/2012 23:00,1,Water,Before,Before
18106,East,2012,East2012,5/14/2012,0:00,5/14/2012 0:00,1,Water,Before,Before
18107,East,2012,East2012,5/14/2012,1:00,5/14/2012 1:00,1,Water,Before,Before
18108,East,2012,East2012,5/14/2012,2:00,5/14/2012 2:00,0.5,Water,Before,Before
18109,East,2012,East2012,5/14/2012,3:00,5/14/2012 3:00,0.5,Water,Before,Before
18110,East,2012,East2012,5/14/2012,4:00,5/14/2012 4:00,0.5,Water,Before,Before
18111,East,2012,East2012,5/14/2012,5:00,5/14/2012 5:00,0.5,Water,Before,Before
18112,East,2012,East2012,5/14/2012,6:00,5/14/2012 6:00,0.5,Water,Before,Before
18113,East,2012,East2012,5/14/2012,7:00,5/14/2012 7:00,1,Water,Before,Before
18114,East,2012,East2012,5/14/2012,8:00,5/14/2012 8:00,1.5,Water,Before,Before
18115,East,2012,East2012,5/14/2012,9:00,5/14/2012 9:00,2.5,Water,Before,Before
18116,East,2012,East2012,5/14/2012,10:00,5/14/2012 10:00,3.5,Water,Before,Before
18117,East,2012,East2012,5/14/2012,11:00,5/14/2012 11:00,6,Water,Before,Before
18118,East,2012,East2012,5/14/2012,12:00,5/14/2012 12:00,8,Water,Before,Before
18119,East,2012,East2012,5/14/2012,13:00,5/14/2012 13:00,9.5,Water,Before,Before
18120,East,2012,East2012,5/14/2012,14:00,5/14/2012 14:00,8.5,Water,Before,Before
18121,East,2012,East2012,5/14/2012,15:00,5/14/2012 15:00,8.5,Water,Before,Before
18122,East,2012,East2012,5/14/2012,16:00,5/14/2012 16:00,8.5,Water,Before,Before
18123,East,2012,East2012,5/14/2012,17:00,5/14/2012 17:00,8.5,Water,Before,Before
18124,East,2012,East2012,5/14/2012,18:00,5/14/2012 18:00,7.8,Water,Before,Before
18125,East,2012,East2012,5/14/2012,19:00,5/14/2012 19:00,7,Water,Before,Before
18126,East,2012,East2012,5/14/2012,20:00,5/14/2012 20:00,6,Water,Before,Before
18127,East,2012,East2012,5/14/2012,21:00,5/14/2012 21:00,5,Water,Before,Before
18128,East,2012,East2012,5/14/2012,22:00,5/14/2012 22:00,4.5,Water,Before,Before
18129,East,2012,East2012,5/14/2012,23:00,5/14/2012 23:00,3.8,Water,Before,Before
18130,East,2012,East2012,5/15/2012,0:00,5/15/2012 0:00,3,Water,Before,Before
18131,East,2012,East2012,5/15/2012,1:00,5/15/2012 1:00,2.5,Water,Before,Before
18132,East,2012,East2012,5/15/2012,2:00,5/15/2012 2:00,2.3,Water,Before,Before
18133,East,2012,East2012,5/15/2012,3:00,5/15/2012 3:00,2,Water,Before,Before
18134,East,2012,East2012,5/15/2012,4:00,5/15/2012 4:00,1.5,Water,Before,Before
18135,East,2012,East2012,5/15/2012,5:00,5/15/2012 5:00,1.5,Water,Before,Before
18136,East,2012,East2012,5/15/2012,6:00,5/15/2012 6:00,1.5,Water,Before,Before
18137,East,2012,East2012,5/15/2012,7:00,5/15/2012 7:00,1.8,Water,Before,Before
18138,East,2012,East2012,5/15/2012,8:00,5/15/2012 8:00,2.8,Water,Before,Before
18139,East,2012,East2012,5/15/2012,9:00,5/15/2012 9:00,3.8,Water,Before,Before
18140,East,2012,East2012,5/15/2012,10:00,5/15/2012 10:00,4.5,Water,Before,Before
18141,East,2012,East2012,5/15/2012,11:00,5/15/2012 11:00,5.5,Water,Before,Before
18142,East,2012,East2012,5/15/2012,12:00,5/15/2012 12:00,6,Water,Before,Before
18143,East,2012,East2012,5/15/2012,13:00,5/15/2012 13:00,7.8,Water,Before,Before
18144,East,2012,East2012,5/15/2012,14:00,5/15/2012 14:00,8.3,Water,Before,Before
18145,East,2012,East2012,5/15/2012,15:00,5/15/2012 15:00,8.3,Water,Before,Before
18146,East,2012,East2012,5/15/2012,16:00,5/15/2012 16:00,8.3,Water,Before,Before
18147,East,2012,East2012,5/15/2012,17:00,5/15/2012 17:00,8,Water,Before,Before
18148,East,2012,East2012,5/15/2012,18:00,5/15/2012 18:00,6.8,Water,Before,Before
18149,East,2012,East2012,5/15/2012,19:00,5/15/2012 19:00,6.3,Water,Before,Before
18150,East,2012,East2012,5/15/2012,20:00,5/15/2012 20:00,5.8,Water,Before,Before
18151,East,2012,East2012,5/15/2012,21:00,5/15/2012 21:00,5,Water,Before,Before
18152,East,2012,East2012,5/15/2012,22:00,5/15/2012 22:00,4.5,Water,Before,Before
18153,East,2012,East2012,5/15/2012,23:00,5/15/2012 23:00,4,Water,Before,Before
18154,East,2012,East2012,5/16/2012,0:00,5/16/2012 0:00,3,Water,Before,Before
18155,East,2012,East2012,5/16/2012,1:00,5/16/2012 1:00,3,Water,Before,Before
18156,East,2012,East2012,5/16/2012,2:00,5/16/2012 2:00,2.5,Water,Before,Before
18157,East,2012,East2012,5/16/2012,3:00,5/16/2012 3:00,2.3,Water,Before,Before
18158,East,2012,East2012,5/16/2012,4:00,5/16/2012 4:00,2,Water,Before,Before
18159,East,2012,East2012,5/16/2012,5:00,5/16/2012 5:00,2,Water,Before,Before
18160,East,2012,East2012,5/16/2012,6:00,5/16/2012 6:00,2.3,Water,Before,Before
18161,East,2012,East2012,5/16/2012,7:00,5/16/2012 7:00,2.5,Water,Before,Before
18162,East,2012,East2012,5/16/2012,8:00,5/16/2012 8:00,3,Water,Before,Before
18163,East,2012,East2012,5/16/2012,9:00,5/16/2012 9:00,3.8,Water,Before,Before
18164,East,2012,East2012,5/16/2012,10:00,5/16/2012 10:00,4.8,Water,Before,Before
18165,East,2012,East2012,5/16/2012,11:00,5/16/2012 11:00,6.3,Water,Before,Before
18166,East,2012,East2012,5/16/2012,12:00,5/16/2012 12:00,7.3,Water,Before,Before
18167,East,2012,East2012,5/16/2012,13:00,5/16/2012 13:00,6.5,Water,Before,Before
18168,East,2012,East2012,5/16/2012,14:00,5/16/2012 14:00,6.5,Water,Before,Before
18169,East,2012,East2012,5/16/2012,15:00,5/16/2012 15:00,7.3,Water,Before,Before
18170,East,2012,East2012,5/16/2012,16:00,5/16/2012 16:00,8.5,Water,Before,Before
18171,East,2012,East2012,5/16/2012,17:00,5/16/2012 17:00,9,Water,Before,Before
18172,East,2012,East2012,5/16/2012,18:00,5/16/2012 18:00,8.8,Water,Before,Before
18173,East,2012,East2012,5/16/2012,19:00,5/16/2012 19:00,7.5,Water,Before,Before
18174,East,2012,East2012,5/16/2012,20:00,5/16/2012 20:00,6.5,Water,Before,Before
18175,East,2012,East2012,5/16/2012,21:00,5/16/2012 21:00,5.8,Water,Before,Before
18176,East,2012,East2012,5/16/2012,22:00,5/16/2012 22:00,5,Water,Before,Before
18177,East,2012,East2012,5/16/2012,23:00,5/16/2012 23:00,4.5,Water,Before,Before
18178,East,2012,East2012,5/17/2012,0:00,5/17/2012 0:00,3.8,Water,Before,Before
18179,East,2012,East2012,5/17/2012,1:00,5/17/2012 1:00,3,Water,Before,Before
18180,East,2012,East2012,5/17/2012,2:00,5/17/2012 2:00,2.3,Water,Before,Before
18181,East,2012,East2012,5/17/2012,3:00,5/17/2012 3:00,1.8,Water,Before,Before
18182,East,2012,East2012,5/17/2012,4:00,5/17/2012 4:00,1.8,Water,Before,Before
18183,East,2012,East2012,5/17/2012,5:00,5/17/2012 5:00,1.3,Water,Before,Before
18184,East,2012,East2012,5/17/2012,6:00,5/17/2012 6:00,1.3,Water,Before,Before
18185,East,2012,East2012,5/17/2012,7:00,5/17/2012 7:00,1.8,Water,Before,Before
18186,East,2012,East2012,5/17/2012,8:00,5/17/2012 8:00,3,Water,Before,Before
18187,East,2012,East2012,5/17/2012,9:00,5/17/2012 9:00,4.5,Water,Before,Before
18188,East,2012,East2012,5/17/2012,10:00,5/17/2012 10:00,6.3,Water,Before,Before
18189,East,2012,East2012,5/17/2012,11:00,5/17/2012 11:00,8.3,Water,Before,Before
18190,East,2012,East2012,5/17/2012,12:00,5/17/2012 12:00,9.8,Water,Before,Before
18191,East,2012,East2012,5/17/2012,13:00,5/17/2012 13:00,11,Water,Before,Before
18192,East,2012,East2012,5/17/2012,14:00,5/17/2012 14:00,11.8,Water,Before,Before
18193,East,2012,East2012,5/17/2012,15:00,5/17/2012 15:00,12.3,Water,Before,Before
18194,East,2012,East2012,5/17/2012,16:00,5/17/2012 16:00,12.8,Water,Before,Before
18195,East,2012,East2012,5/17/2012,17:00,5/17/2012 17:00,12.5,Water,Before,Before
18196,East,2012,East2012,5/17/2012,18:00,5/17/2012 18:00,12.3,Water,Before,Before
18197,East,2012,East2012,5/17/2012,19:00,5/17/2012 19:00,10.8,Water,Before,Before
18198,East,2012,East2012,5/17/2012,20:00,5/17/2012 20:00,8.8,Water,Before,Before
18199,East,2012,East2012,5/17/2012,21:00,5/17/2012 21:00,7,Water,Before,Before
18200,East,2012,East2012,5/17/2012,22:00,5/17/2012 22:00,6,Water,Before,Before
18201,East,2012,East2012,5/17/2012,23:00,5/17/2012 23:00,5,Water,Before,Before
18202,East,2012,East2012,5/18/2012,0:00,5/18/2012 0:00,4.5,Water,Before,Before
18203,East,2012,East2012,5/18/2012,1:00,5/18/2012 1:00,3.8,Water,Before,Before
18204,East,2012,East2012,5/18/2012,2:00,5/18/2012 2:00,3.5,Water,Before,Before
18205,East,2012,East2012,5/18/2012,3:00,5/18/2012 3:00,2.8,Water,Before,Before
18206,East,2012,East2012,5/18/2012,4:00,5/18/2012 4:00,2.3,Water,Before,Before
18207,East,2012,East2012,5/18/2012,5:00,5/18/2012 5:00,2,Water,Before,Before
18208,East,2012,East2012,5/18/2012,6:00,5/18/2012 6:00,2,Water,Before,Before
18209,East,2012,East2012,5/18/2012,7:00,5/18/2012 7:00,2.3,Water,Before,Before
18210,East,2012,East2012,5/18/2012,8:00,5/18/2012 8:00,3.3,Water,Before,Before
18211,East,2012,East2012,5/18/2012,9:00,5/18/2012 9:00,4.8,Water,Before,Before
18212,East,2012,East2012,5/18/2012,10:00,5/18/2012 10:00,7,Water,Before,Before
18213,East,2012,East2012,5/18/2012,11:00,5/18/2012 11:00,9.3,Water,Before,Before
18214,East,2012,East2012,5/18/2012,12:00,5/18/2012 12:00,11.3,Water,Before,Before
18215,East,2012,East2012,5/18/2012,13:00,5/18/2012 13:00,12.8,Water,Before,Before
18216,East,2012,East2012,5/18/2012,14:00,5/18/2012 14:00,13.5,Water,Before,Before
18217,East,2012,East2012,5/18/2012,15:00,5/18/2012 15:00,14.3,Water,Before,Before
18218,East,2012,East2012,5/18/2012,16:00,5/18/2012 16:00,14.5,Water,Before,Before
18219,East,2012,East2012,5/18/2012,17:00,5/18/2012 17:00,14.5,Water,Before,Before
18220,East,2012,East2012,5/18/2012,18:00,5/18/2012 18:00,13.8,Water,Before,Before
18221,East,2012,East2012,5/18/2012,19:00,5/18/2012 19:00,12.5,Water,Before,Before
18222,East,2012,East2012,5/18/2012,20:00,5/18/2012 20:00,10.5,Water,Before,Before
18223,East,2012,East2012,5/18/2012,21:00,5/18/2012 21:00,8.8,Water,Before,Before
18224,East,2012,East2012,5/18/2012,22:00,5/18/2012 22:00,7.5,Water,Before,Before
18225,East,2012,East2012,5/18/2012,23:00,5/18/2012 23:00,6.5,Water,Before,Before
18226,East,2012,East2012,5/19/2012,0:00,5/19/2012 0:00,5.8,Water,Before,Before
18227,East,2012,East2012,5/19/2012,1:00,5/19/2012 1:00,5,Water,Before,Before
18228,East,2012,East2012,5/19/2012,2:00,5/19/2012 2:00,4.3,Water,Before,Before
18229,East,2012,East2012,5/19/2012,3:00,5/19/2012 3:00,3.8,Water,Before,Before
18230,East,2012,East2012,5/19/2012,4:00,5/19/2012 4:00,3.3,Water,Before,Before
18231,East,2012,East2012,5/19/2012,5:00,5/19/2012 5:00,3.3,Water,Before,Before
18232,East,2012,East2012,5/19/2012,6:00,5/19/2012 6:00,3.3,Water,Before,Before
18233,East,2012,East2012,5/19/2012,7:00,5/19/2012 7:00,3.5,Water,Before,Before
18234,East,2012,East2012,5/19/2012,8:00,5/19/2012 8:00,4.5,Water,Before,Before
18235,East,2012,East2012,5/19/2012,9:00,5/19/2012 9:00,6.3,Water,Before,Before
18236,East,2012,East2012,5/19/2012,10:00,5/19/2012 10:00,7.5,Water,Before,Before
18237,East,2012,East2012,5/19/2012,11:00,5/19/2012 11:00,10,Water,Before,Before
18238,East,2012,East2012,5/19/2012,12:00,5/19/2012 12:00,11.8,Water,Before,Before
18239,East,2012,East2012,5/19/2012,13:00,5/19/2012 13:00,13.3,Water,Before,Before
18240,East,2012,East2012,5/19/2012,14:00,5/19/2012 14:00,13.5,Water,Before,Before
18241,East,2012,East2012,5/19/2012,15:00,5/19/2012 15:00,14.3,Water,Before,Before
18242,East,2012,East2012,5/19/2012,16:00,5/19/2012 16:00,13.8,Water,Before,Before
18243,East,2012,East2012,5/19/2012,17:00,5/19/2012 17:00,12.8,Water,Before,Before
18244,East,2012,East2012,5/19/2012,18:00,5/19/2012 18:00,11.3,Water,Before,Before
18245,East,2012,East2012,5/19/2012,19:00,5/19/2012 19:00,10,Water,Before,Before
18246,East,2012,East2012,5/19/2012,20:00,5/19/2012 20:00,8.8,Water,Before,Before
18247,East,2012,East2012,5/19/2012,21:00,5/19/2012 21:00,7.3,Water,Before,Before
18248,East,2012,East2012,5/19/2012,22:00,5/19/2012 22:00,6.5,Water,Before,Before
18249,East,2012,East2012,5/19/2012,23:00,5/19/2012 23:00,5.5,Water,Before,Before
18250,East,2012,East2012,5/20/2012,0:00,5/20/2012 0:00,5,Water,Before,Before
18251,East,2012,East2012,5/20/2012,1:00,5/20/2012 1:00,4,Water,Before,Before
18252,East,2012,East2012,5/20/2012,2:00,5/20/2012 2:00,3.5,Water,Before,Before
18253,East,2012,East2012,5/20/2012,3:00,5/20/2012 3:00,3,Water,Before,Before
18254,East,2012,East2012,5/20/2012,4:00,5/20/2012 4:00,2.5,Water,Before,Before
18255,East,2012,East2012,5/20/2012,5:00,5/20/2012 5:00,2.3,Water,Before,Before
18256,East,2012,East2012,5/20/2012,6:00,5/20/2012 6:00,2,Water,Before,Before
