Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,SampleL,Emergence,PondPerimeter,Pondarea,Depth_1,Length_1.5,Littoral_aream3,Littoralarea_liters,Emergence,Larvalstage,Larvalstage2
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,9,249,0,249,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,10,581,0,581,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,11,79,0,79,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,12,188,0,188,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,13,127,0,127,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,14,40,0,40,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,15,90,0,90,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,16,66,0,66,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,17,287,0,287,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,18,38,0,38,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,19,189,0,189,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,20,400,0,400,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,21,24,0,24,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,22,106,0,106,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,23,107,0,107,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,24,88,0,88,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,25,446,0,446,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,26,504,0,504,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,27,62,0,62,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,28,163,0,163,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,29,343,0,343,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,30,301,0,301,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,31,280,0,280,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,32,16,0,16,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,33,125,0,125,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
25-May-18,25-May-17,Vulgaris,2018,Vulgaris2018,34,202,0,202,0,1.75,Before,290.7971429,1592.11,0.2,1.5,87.23914286,87239.14286,Before,Two,Two
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,1,33,0,33,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,2,42,0,42,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,3,139,0,139,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,4,80,0,80,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,5,14,0,14,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,6,81,0,81,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,7,53,0,53,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,8,69,0,69,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,9,82,0,82,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,10,32,0,32,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,11,110,0,110,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,12,84,0,84,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,13,56,0,56,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,14,40,0,40,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,15,47,0,47,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,16,30,0,30,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,17,24,0,24,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,18,54,0,54,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,19,71,0,71,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,20,22,0,22,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,21,35,0,35,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,22,92,0,92,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,23,59,0,59,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,24,20,0,20,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,25,45,0,45,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,26,109,0,109,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,27,137,0,137,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,28,53,0,53,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,29,14,0,14,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,30,20,0,20,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,31,48,0,48,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,32,7,0,7,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,33,40,0,40,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
29-May-18,29-May-17,Vulgaris,2018,Vulgaris2018,34,14,0,14,0,1.75,Before,286.9457143,1508.99,0.2,1.5,86.08371429,86083.71429,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,1,27,0,27,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,2,14,0,14,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,3,19,0,19,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,4,44,0,44,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,5,26,0,26,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,6,16,0,16,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,7,18,0,18,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,8,16,0,16,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,9,36,0,36,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,10,33,0,33,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,11,53,0,53,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,12,23,0,23,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,13,28,0,28,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,14,45,0,45,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,15,47,0,47,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,16,93,0,93,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,17,10,0,10,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,18,84,0,84,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,19,55,0,55,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,20,20,0,20,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,21,12,0,12,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,22,17,0,17,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,23,17,0,17,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,24,20,0,20,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,25,22,0,22,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,26,33,0,33,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,27,22,0,22,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
4-Jun-18,4-Jun-17,Vulgaris,2018,Vulgaris2018,28,30,0,30,0,1.75,Before,281.1685714,1384.31,0.2,1.5,84.35057143,84350.57143,Before,Three,Three
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,1,33,0,33,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,2,35,13,48,2,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,3,35,8,43,7,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,4,27,3,30,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,5,53,10,63,1,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,6,7,8,15,14,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,7,11,1,12,2,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,8,23,11,34,9,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,9,25,23,48,4,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,10,18,4,22,3,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,11,16,1,17,1,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,12,87,7,94,2,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,13,14,1,15,3,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,14,8,1,9,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,15,11,0,11,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,16,20,1,21,3,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,17,37,2,39,1,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,18,22,1,23,4,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,19,7,1,8,2,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,20,14,4,18,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,21,20,2,22,6,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,22,11,1,12,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,23,23,3,26,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,24,9,1,10,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,25,24,4,28,1,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,26,18,1,19,0,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
8-Jun-18,8-Jun-17,Vulgaris,2018,Vulgaris2018,27,40,4,44,2,1.75,Before,277.3171429,1301.19,0.2,1.5,83.19514286,83195.14286,Before,FourPupae,FourPupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,1,1,54,55,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,2,2,32,34,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,3,3,60,63,3,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,4,0,50,50,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,5,0,32,32,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,6,0,45,45,2,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,7,1,10,11,2,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,8,1,29,30,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,9,0,15,15,1,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,10,0,35,35,3,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,11,0,11,11,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,12,0,37,37,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,13,3,51,54,1,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,14,4,105,109,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,15,1,27,28,1,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,16,0,15,15,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,17,0,25,25,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,18,2,21,23,2,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,19,1,15,16,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,20,0,36,36,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,21,1,28,29,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,22,1,14,15,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,23,2,18,20,1,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,24,0,33,33,0,1.75,After,272.5028571,1197.29,0.2,1.5,81.75085714,81750.85714,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,1,0,10,10,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,2,0,11,11,1,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,3,0,3,3,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,4,0,12,12,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,5,0,3,3,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,6,0,19,19,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,7,0,5,5,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,8,0,2,2,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,9,0,1,1,0,1.75,After,269.6142857,1134.95,0.2,1.5,80.88428571,80884.28571,After,Pupae,Pupae
