Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,SampleL,Emergence,PondPerimeter,Pondarea,Depth_1,Littoral_aream3,Littoralarea_liters
19-May-18,19-May-17,Oil,2018,Oil2018,13,27,0,27,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,14,11,0,11,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,15,19,0,19,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,16,53,0,53,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,17,21,0,21,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
23-May-18,23-May-17,Oil,2018,Oil2018,1,3,0,3,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,2,11,0,11,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,3,10,0,10,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,4,13,0,13,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,5,6,0,6,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,6,20,0,20,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,7,11,0,11,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,8,12,0,12,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,9,10,0,10,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,10,55,0,55,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,11,33,0,33,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,12,95,0,95,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,13,22,0,22,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,14,14,0,14,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,15,9,0,9,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
23-May-18,23-May-17,Oil,2018,Oil2018,16,9,0,9,0,1.75,Before,130.3571429,530.2114286,0.15,19.55357143,19553.57143
27-May-18,27-May-17,Oil,2018,Oil2018,1,13,0,13,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,2,21,0,21,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,3,11,0,11,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,4,9,0,9,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,5,13,1,14,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,6,16,0,16,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,7,27,0,27,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,8,32,0,32,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,9,6,0,6,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,10,18,0,18,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,11,40,0,40,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,12,27,0,27,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,13,12,0,12,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,14,16,1,17,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,15,7,0,7,0,1.75,Before,129.5,513.376,0.15,19.425,19425
27-May-18,27-May-17,Oil,2018,Oil2018,16,7,0,7,0,1.75,Before,129.5,513.376,0.15,19.425,19425
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,1,17,10,27,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,2,11,3,14,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,3,5,4,9,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,4,5,6,11,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,5,11,8,19,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,6,21,18,39,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,7,7,2,9,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,8,13,11,24,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,9,11,2,13,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,10,14,2,16,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,11,20,0,20,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,12,7,3,10,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,13,21,17,38,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,14,10,5,15,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
1-Jun-18,1-Jun-17,Oil,2018,Oil2018,15,8,3,11,0,1.75,Before,128.4285714,492.3317143,0.15,19.26428571,19264.28571
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,1,5,9,14,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,2,4,9,13,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,3,2,5,7,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,4,4,4,8,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,5,4,22,26,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,6,0,10,10,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,7,6,15,21,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,8,4,21,25,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,9,1,12,13,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,10,0,3,3,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,11,4,4,8,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,12,4,1,5,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,13,2,1,3,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,14,4,1,5,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
5-Jun-18,5-Jun-17,Oil,2018,Oil2018,15,4,0,4,0,1.75,Before,127.5714286,475.4962857,0.15,19.13571429,19135.71429
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,1,1,16,17,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,2,1,17,18,1,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,3,3,13,16,1,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,4,1,10,11,1,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,5,0,4,4,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,6,1,15,16,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,7,0,13,13,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,8,3,14,17,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,9,1,11,12,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,10,2,8,10,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,11,1,17,18,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,12,4,2,6,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,13,3,13,16,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,14,1,12,13,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,15,0,10,10,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
9-Jun-18,9-Jun-17,Oil,2018,Oil2018,16,2,8,10,0,1.75,After,126.7142857,458.6608571,0.15,19.00714286,19007.14286
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,1,0,1,1,1,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,2,0,0,0,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,3,0,4,4,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,4,0,2,2,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,5,0,1,1,1,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,6,0,3,3,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,7,0,3,3,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,8,0,1,1,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,9,0,5,5,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,10,0,1,1,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,11,0,2,2,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,12,0,2,2,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,13,0,0,0,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,14,0,0,0,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,15,0,0,0,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,16,0,3,3,0,1.75,After,125.6428571,437.6165714,0.15,18.84642857,18846.42857
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,1,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,2,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,3,0,1,1,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,4,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,5,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,6,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,7,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,8,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,9,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,10,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,11,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,12,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,13,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,14,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,15,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,16,0,0,0,2,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,17,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,18,0,0,0,0,1.75,After,125,424.99,0.15,18.75,18750
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,1,43,0,43,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,2,26,0,26,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,3,96,0,96,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,4,19,0,19,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,5,71,0,71,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,6,2,0,2,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,7,4,0,4,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,8,1,0,1,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,10,1,0,1,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,12,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,14,48,0,48,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,15,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,16,4,0,4,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,17,5,0,5,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,18,1,0,1,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,20,4,0,4,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,21,18,0,18,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,22,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,23,0,0,0,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,24,12,0,12,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,25,3,0,3,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,26,2,0,2,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,27,66,0,66,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,28,39,0,39,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,29,11,0,11,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,30,12,0,12,0,1.75,Hatch,238.2,3181.26,0.15,35.73,35730
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,1,94,0,94,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,2,83,0,83,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,3,19,0,19,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,4,101,0,101,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,5,262,0,262,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,6,29,0,29,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,7,9,0,9,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,8,8,0,8,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,9,175,0,175,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,10,0,0,0,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,11,14,0,14,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,12,1,0,1,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,14,1,0,1,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,15,95,0,95,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,16,29,0,29,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,17,8,0,8,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,18,0,0,0,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,19,174,0,174,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,20,0,0,0,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,21,112,0,112,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,22,283,0,283,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,23,16,0,16,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,24,60,0,60,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,25,0,0,0,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,26,10,0,10,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,27,1,0,1,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,28,61,0,61,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,29,62,0,62,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,30,12,0,12,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,31,543,0,543,0,1.75,Before,236.674359,3145.436923,0.15,35.50115385,35501.15385
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,1,179,0,179,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,2,142,0,142,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,3,198,0,198,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,4,39,0,39,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,5,4,0,4,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,6,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,7,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,8,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,9,4,0,4,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,10,462,0,462,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,11,89,0,89,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,12,22,0,22,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,14,74,0,74,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,15,10,0,10,0,1.75,Before,235.4538462,3116.778462,0.15,35.31807692,35318.07692
